id;name;national_id;gender;birth;phone;created_by;new_patient;medical_id;last_modified_date
478;潘羽;J039100925;OTHER;1932-03-27;0922527024;system;False;00478;2019-08-06 02:43:50.446923+00
479;宿淑惠;A722031021;OTHER;1992-07-06;0937341078;system;False;00479;2019-08-06 02:43:50.446923+00
480;滿飛;G210240607;FEMALE;1984-01-31;0987947105;system;False;00480;2019-08-06 02:43:50.446923+00
481;鬱佳樺;P597304625;MALE;1987-11-06;0998104310;system;True;00481;2019-08-06 02:43:50.446923+00
482;鹹宗翰;L881001188;OTHER;1972-08-03;0929869269;system;False;00482;2019-08-06 02:43:50.446923+00
483;閻宗翰;W984665155;FEMALE;1927-09-30;0973236102;system;True;00483;2019-08-06 02:43:50.446923+00
484;魯雅文;I310122440;MALE;1957-10-23;0906003988;system;True;00484;2019-08-06 02:43:50.446923+00
485;王志豪;L457310150;FEMALE;1961-05-06;0999151100;system;True;00485;2019-08-06 02:43:50.446923+00
486;幸俊傑;D156198706;FEMALE;2009-07-09;0910893166;system;False;00486;2019-08-06 02:43:50.446923+00
487;曲依婷;M751101013;OTHER;2003-12-06;0924898958;system;False;00487;2019-08-06 02:43:50.446923+00
488;霍俊宏;J439101210;FEMALE;1917-01-30;0928095055;system;True;00488;2019-08-06 02:43:50.446923+00
489;沃郁婷;T121079102;MALE;1959-02-12;0947887157;system;False;00489;2019-08-06 02:43:50.446923+00
490;伏心怡;L031541101;MALE;2014-05-10;0935461090;system;False;00490;2019-08-06 02:43:50.446923+00
491;鬱佳穎;E604869375;OTHER;2007-09-22;0945110641;system;False;00491;2019-08-06 02:43:50.446923+00
492;裴郁婷;G163109739;FEMALE;1952-09-30;0902356803;system;True;00492;2019-08-06 02:43:50.446923+00
493;荊雅雯;R428131071;MALE;2006-12-23;0910068785;system;False;00493;2019-08-06 02:43:50.446923+00
494;莘宜君;U358868140;OTHER;1938-05-19;0913361429;system;True;00494;2019-08-06 02:43:50.446923+00
495;滿佳穎;E030998989;MALE;1912-08-20;0911052089;system;True;00495;2019-08-06 02:43:50.446923+00
496;符詩婷;N188105610;MALE;1915-04-15;0946336368;system;False;00496;2019-08-06 02:43:50.446923+00
497;游佳蓉;N102101010;OTHER;1918-06-07;0967557863;system;False;00497;2019-08-06 02:43:50.446923+00
498;鹹宜庭;H510597102;FEMALE;1940-08-02;0910298996;system;True;00498;2019-08-06 02:43:50.446923+00
499;雷家豪;T102652368;OTHER;2008-12-12;0930638951;system;False;00499;2019-08-06 02:43:50.446923+00
500;周怡君;S791071549;FEMALE;1956-04-13;0910903074;system;True;00500;2019-08-06 02:43:50.446923+00
501;庾志偉;Y527528891;MALE;1937-06-04;0927005024;system;True;00501;2019-08-06 02:43:50.446923+00
502;童宗翰;C286610387;MALE;1987-01-26;0919713905;system;False;00502;2019-08-06 02:43:50.446923+00
503;苗靜宜;C000984799;MALE;2015-07-21;0910544744;system;False;00503;2019-08-06 02:43:50.446923+00
504;弓雅文;Z341002790;MALE;1977-01-22;0997412210;system;False;00504;2019-08-06 02:43:50.446923+00
505;鬱欣怡;H321049729;FEMALE;1904-02-17;0964916300;system;False;00505;2019-08-06 02:43:50.446923+00
506;養佩珊;T109358061;MALE;1916-04-19;0921087656;system;True;00506;2019-08-06 02:43:50.446923+00
507;伍哲瑋;C003109559;FEMALE;1990-10-23;0923877619;system;True;00507;2019-08-06 02:43:50.446923+00
508;羊靜宜;R905109536;FEMALE;1989-06-04;0950908087;system;True;00508;2019-08-06 02:43:50.446923+00
509;井信宏;P415104978;OTHER;1985-04-15;0932649831;system;False;00509;2019-08-06 02:43:50.446923+00
510;袁雅雯;V250028262;MALE;1909-07-09;0982524104;system;True;00510;2019-08-06 02:43:50.446923+00
511;馮志偉;O360610075;OTHER;1913-08-23;0980251199;system;False;00511;2019-08-06 02:43:50.446923+00
512;柯俊傑;H082074769;FEMALE;1935-10-03;0902993587;system;True;00512;2019-08-06 02:43:50.446923+00
513;宓靜怡;I991754790;MALE;1976-08-19;0970245028;system;False;00513;2019-08-06 02:43:50.446923+00
514;林佳穎;D281063394;FEMALE;1925-12-19;0944108682;system;False;00514;2019-08-06 02:43:50.446923+00
515;桓俊賢;R233105481;OTHER;1940-01-07;0935802358;system;True;00515;2019-08-06 02:43:50.446923+00
516;林雅文;X233509296;MALE;1951-02-22;0910110322;system;False;00516;2019-08-06 02:43:50.446923+00
517;暴俊宏;E153121019;MALE;1998-01-12;0992504933;system;True;00517;2019-08-06 02:43:50.446923+00
518;顧飛;A103339410;MALE;1948-08-30;0971273106;system;True;00518;2019-08-06 02:43:50.446923+00
519;潘惠雯;J501144735;MALE;1957-10-12;0911021045;system;False;00519;2019-08-06 02:43:50.446923+00
520;計信宏;B575877994;MALE;1936-07-08;0910066245;system;True;00520;2019-08-06 02:43:50.446923+00
521;魚雅涵;F034854154;MALE;1926-10-30;0906353101;system;True;00521;2019-08-06 02:43:50.446923+00
522;弘筱涵;G931075944;FEMALE;1984-02-01;0910106610;system;True;00522;2019-08-06 02:43:50.446923+00
523;巫龍;J513023953;MALE;1940-09-22;0951559108;system;False;00523;2019-08-06 02:43:50.446923+00
524;童淑貞;A310041012;FEMALE;1973-06-19;0902046810;system;False;00524;2019-08-06 02:43:50.446923+00
525;饒欣怡;D912835507;FEMALE;1953-11-16;0957101077;system;False;00525;2019-08-06 02:43:50.446923+00
526;鈕怡伶;G220593141;MALE;1989-08-07;0936573705;system;False;00526;2019-08-06 02:43:50.446923+00
527;游郁雯;O032810921;FEMALE;2010-12-23;0910010102;system;True;00527;2019-08-06 02:43:50.446923+00
528;隗懿;C178714246;OTHER;2000-05-14;0961011010;system;True;00528;2019-08-06 02:43:50.446923+00
529;安淑娟;S890919987;FEMALE;1998-12-12;0911134238;system;False;00529;2019-08-06 02:43:50.446923+00
530;曆嘉玲;Q061314394;FEMALE;2017-08-02;0978101001;system;True;00530;2019-08-06 02:43:50.446923+00
531;彭建宏;G631054123;OTHER;1954-09-21;0910501037;system;False;00531;2019-08-06 02:43:50.446923+00
532;閔信宏;V201035741;OTHER;1990-05-16;0942107617;system;False;00532;2019-08-06 02:43:50.446923+00
533;荀筱涵;I297105898;OTHER;2002-10-22;0956515002;system;False;00533;2019-08-06 02:43:50.446923+00
534;顏沖;T206974967;FEMALE;1903-06-11;0937159743;system;False;00534;2019-08-06 02:43:50.446923+00
535;于龍;Y025604106;OTHER;2011-07-17;0910109106;system;False;00535;2019-08-06 02:43:50.446923+00
536;鄔傑克;M469310912;OTHER;1956-12-01;0988691310;system;False;00536;2019-08-06 02:43:50.446923+00
537;倪雅筑;M890478791;FEMALE;1941-11-28;0975460919;system;False;00537;2019-08-06 02:43:50.446923+00
538;汪鈺婷;N344988770;FEMALE;1969-11-29;0961040109;system;False;00538;2019-08-06 02:43:50.446923+00
539;包瑋婷;B110600600;OTHER;1974-11-09;0908262084;system;False;00539;2019-08-06 02:43:50.446923+00
540;田傑克;G507801097;FEMALE;2018-09-06;0951671601;system;False;00540;2019-08-06 02:43:50.446923+00
541;束嘉玲;V792310287;MALE;1938-05-31;0948468215;system;True;00541;2019-08-06 02:43:50.446923+00
542;魚雅芳;L105472640;MALE;1949-09-16;0967098380;system;True;00542;2019-08-06 02:43:50.446923+00
543;梅心怡;G340589210;OTHER;1911-03-17;0925006598;system;True;00543;2019-08-06 02:43:50.446923+00
544;花家瑋;I585141188;OTHER;1936-02-20;0936335851;system;True;00544;2019-08-06 02:43:50.446923+00
545;蘇淑貞;S810571080;MALE;1930-04-02;0931414110;system;True;00545;2019-08-06 02:43:50.446923+00
546;梅羽;X107480075;OTHER;1968-04-08;0975769459;system;True;00546;2019-08-06 02:43:50.446923+00
547;荀雅惠;Y439564520;FEMALE;1906-03-14;0940482812;system;False;00547;2019-08-06 02:43:50.446923+00
548;費雅惠;Q377101741;OTHER;2011-03-13;0907844510;system;False;00548;2019-08-06 02:43:50.446923+00
549;常美玲;P030109518;FEMALE;1999-09-06;0910677216;system;True;00549;2019-08-06 02:43:50.446923+00
550;符靜怡;E210118950;FEMALE;1958-04-03;0942953234;system;False;00550;2019-08-06 02:43:50.446923+00
551;仰雅婷;K212387941;MALE;1981-09-06;0970001920;system;True;00551;2019-08-06 02:43:50.446923+00
552;印雅惠;K591210640;MALE;1903-07-06;0946102289;system;True;00552;2019-08-06 02:43:50.446923+00
553;鈕淑娟;B910396295;MALE;2018-09-03;0987993093;system;True;00553;2019-08-06 02:43:50.446923+00
554;王佳玲;N704586701;OTHER;1907-08-26;0986777535;system;False;00554;2019-08-06 02:43:50.446923+00
555;公冠霖;L733205759;OTHER;1908-05-01;0931168103;system;True;00555;2019-08-06 02:43:50.446923+00
556;冷威廷;L106230502;FEMALE;1987-08-27;0961261059;system;False;00556;2019-08-06 02:43:50.446923+00
557;桂志偉;C171060152;FEMALE;1906-07-16;0971578793;system;True;00557;2019-08-06 02:43:50.446923+00
558;鹹家豪;U970503775;FEMALE;1938-01-31;0939310104;system;False;00558;2019-08-06 02:43:50.446923+00
559;殷俊賢;D868581156;MALE;1946-02-26;0975226937;system;False;00559;2019-08-06 02:43:50.446923+00
560;庾淑慧;E102110667;FEMALE;1907-01-22;0933964157;system;False;00560;2019-08-06 02:43:50.446923+00
561;解郁雯;Q150924517;FEMALE;1923-05-10;0932863372;system;False;00561;2019-08-06 02:43:50.446923+00
562;花怡婷;N971072895;FEMALE;1926-11-04;0924568750;system;False;00562;2019-08-06 02:43:50.446923+00
563;尤淑芬;K283910180;FEMALE;1932-12-29;0949069104;system;True;00563;2019-08-06 02:43:50.446923+00
564;林嘉玲;G010727102;OTHER;1967-05-23;0940601090;system;True;00564;2019-08-06 02:43:50.446923+00
565;卻志宏;B101095711;OTHER;1932-06-28;0901081057;system;True;00565;2019-08-06 02:43:50.446923+00
566;曲雅玲;R889402646;FEMALE;1934-10-22;0971023952;system;False;00566;2019-08-06 02:43:50.446923+00
567;孫家瑜;G949103266;FEMALE;2001-05-26;0982076480;system;False;00567;2019-08-06 02:43:50.446923+00
568;姚詩婷;Y102884259;OTHER;1997-01-26;0947100169;system;True;00568;2019-08-06 02:43:50.446923+00
569;閔雅慧;X065923125;MALE;1993-09-21;0921648175;system;True;00569;2019-08-06 02:43:50.446923+00
570;殳美琪;U010362332;MALE;1914-02-16;0948998791;system;False;00570;2019-08-06 02:43:50.446923+00
571;安志宏;H838158422;OTHER;1991-03-27;0991951714;system;False;00571;2019-08-06 02:43:50.446923+00
572;賴冠廷;A424106103;FEMALE;1991-07-12;0945106121;system;False;00572;2019-08-06 02:43:50.446923+00
573;錢家瑜;M675210110;MALE;1972-08-22;0902226479;system;False;00573;2019-08-06 02:43:50.446923+00
574;魯庭瑋;U101090154;OTHER;1935-03-23;0975624310;system;True;00574;2019-08-06 02:43:50.446923+00
575;闞依婷;S399029210;FEMALE;1933-07-20;0973481083;system;False;00575;2019-08-06 02:43:50.446923+00
576;廉傑克;E478408110;OTHER;1909-07-05;0911042065;system;True;00576;2019-08-06 02:43:50.446923+00
577;上官佳樺;L451080801;OTHER;2016-04-02;0910353312;system;False;00577;2019-08-06 02:43:50.446923+00
578;鄂彥廷;E581673110;OTHER;1954-03-05;0972010454;system;True;00578;2019-08-06 02:43:50.446923+00
579;戴淑華;U571746917;MALE;1985-03-25;0926109781;system;False;00579;2019-08-06 02:43:50.446923+00
580;毛筱涵;U669498942;FEMALE;1951-07-04;0994721819;system;True;00580;2019-08-06 02:43:50.446923+00
581;鞏雅萍;V198145341;OTHER;1959-10-25;0952792194;system;False;00581;2019-08-06 02:43:50.446923+00
582;範冠宇;O025073420;OTHER;1956-10-10;0946786960;system;False;00582;2019-08-06 02:43:50.446923+00
583;惠鈺婷;G010216223;FEMALE;1963-05-16;0989223726;system;True;00583;2019-08-06 02:43:50.446923+00
584;茹哲瑋;A755109171;FEMALE;1984-05-30;0918839329;system;False;00584;2019-08-06 02:43:50.446923+00
585;通淑慧;Y310355322;OTHER;1937-12-25;0977116002;system;True;00585;2019-08-06 02:43:50.446923+00
586;季威廷;Z334203736;FEMALE;1905-05-29;0932108923;system;True;00586;2019-08-06 02:43:50.446923+00
587;敖婷婷;L987180401;FEMALE;1946-05-17;0932100057;system;False;00587;2019-08-06 02:43:50.446923+00
588;裘雅琪;Y892935174;FEMALE;1982-09-04;0941470852;system;False;00588;2019-08-06 02:43:50.446923+00
589;強飛;O108391079;FEMALE;2011-04-23;0903175477;system;True;00589;2019-08-06 02:43:50.446923+00
590;酈惠婷;H310382910;OTHER;1962-05-30;0916541455;system;True;00590;2019-08-06 02:43:50.446923+00
591;利中山;R968434941;OTHER;1963-06-29;0964685591;system;False;00591;2019-08-06 02:43:50.446923+00
592;桑宇軒;A668577100;MALE;1954-08-30;0942181930;system;False;00592;2019-08-06 02:43:50.446923+00
593;馬中山;I582001091;FEMALE;2016-10-15;0968636610;system;False;00593;2019-08-06 02:43:50.446923+00
594;喻思穎;A052476410;OTHER;2011-06-20;0923262621;system;False;00594;2019-08-06 02:43:50.446923+00
595;闕雅玲;M896480604;OTHER;2004-08-23;0955918031;system;True;00595;2019-08-06 02:43:50.446923+00
596;計嘉玲;V105952946;MALE;1942-05-30;0988876204;system;True;00596;2019-08-06 02:43:50.446923+00
597;魚飛;H104108155;OTHER;1993-04-11;0910105010;system;True;00597;2019-08-06 02:43:50.446923+00
598;明美琪;W216996312;FEMALE;1945-01-22;0981380910;system;False;00598;2019-08-06 02:43:50.446923+00
599;陸婉婷;A088181045;MALE;1968-12-11;0910610644;system;False;00599;2019-08-06 02:43:50.446923+00
600;滿飛;A225410944;MALE;1979-10-31;0978109659;system;True;00600;2019-08-06 02:43:50.446923+00
601;聶佩君;N005450535;MALE;1916-02-11;0952010210;system;False;00601;2019-08-06 02:43:50.446923+00
602;刁家銘;Q305105741;OTHER;1987-02-19;0991039379;system;False;00602;2019-08-06 02:43:50.446923+00
603;莊佳玲;I885518106;MALE;1981-10-26;0961116918;system;False;00603;2019-08-06 02:43:50.446923+00
604;宿佳蓉;I109999611;FEMALE;1952-08-16;0943910051;system;True;00604;2019-08-06 02:43:50.446923+00
605;章瑋婷;A040094873;FEMALE;1944-05-22;0911032063;system;False;00605;2019-08-06 02:43:50.446923+00
606;公羊淑慧;F106164071;OTHER;1992-02-27;0910039648;system;False;00606;2019-08-06 02:43:50.446923+00
607;倪雅萍;I553101293;MALE;1906-01-19;0974218778;system;False;00607;2019-08-06 02:43:50.446923+00
608;師雅婷;G853526449;FEMALE;1932-10-07;0968808839;system;False;00608;2019-08-06 02:43:50.446923+00
609;公孫承翰;R005330710;MALE;1941-05-25;0910089117;system;False;00609;2019-08-06 02:43:50.446923+00
610;水庭瑋;I450274109;OTHER;2018-10-18;0990377333;system;False;00610;2019-08-06 02:43:50.446923+00
611;賴美玲;H688910642;FEMALE;1972-07-05;0910091091;system;False;00611;2019-08-06 02:43:50.446923+00
612;茹雅芳;X261073938;MALE;1980-04-16;0910624837;system;False;00612;2019-08-06 02:43:50.446923+00
613;羿宜庭;D161088672;MALE;1945-11-26;0932388134;system;False;00613;2019-08-06 02:43:50.446923+00
614;邊淑慧;V222201091;FEMALE;1914-10-12;0932102117;system;True;00614;2019-08-06 02:43:50.446923+00
615;房慧君;Y078321955;FEMALE;1962-08-04;0951001810;system;False;00615;2019-08-06 02:43:50.446923+00
616;東方雅芳;J408840594;FEMALE;1981-10-10;0938506178;system;False;00616;2019-08-06 02:43:50.446923+00
617;簡美琪;B751856305;FEMALE;1942-09-17;0901956048;system;True;00617;2019-08-06 02:43:50.446923+00
618;孫雅婷;D992681686;OTHER;2013-02-12;0951030238;system;True;00618;2019-08-06 02:43:50.446923+00
619;冷佩珊;Q103226512;FEMALE;1999-06-17;0935110836;system;True;00619;2019-08-06 02:43:50.446923+00
620;夏佳玲;H064709102;FEMALE;2002-01-19;0908039627;system;True;00620;2019-08-06 02:43:50.446923+00
621;席筱涵;Q318718227;MALE;1909-08-28;0907633011;system;True;00621;2019-08-06 02:43:50.446923+00
622;竇郁婷;P100761431;MALE;1918-12-18;0931801034;system;True;00622;2019-08-06 02:43:50.446923+00
623;陶佳玲;M923571513;MALE;1988-02-11;0957081063;system;False;00623;2019-08-06 02:43:50.446923+00
624;倪怡婷;F745023130;FEMALE;1915-07-22;0914534733;system;False;00624;2019-08-06 02:43:50.446923+00
625;勞家豪;Q246141010;OTHER;1930-04-19;0926461506;system;True;00625;2019-08-06 02:43:50.446923+00
626;司馨儀;H100501091;MALE;1943-11-24;0901032184;system;False;00626;2019-08-06 02:43:50.446923+00
627;惠志偉;Q745033016;MALE;1941-05-10;0933279356;system;False;00627;2019-08-06 02:43:50.446923+00
628;荀沖;T110249781;MALE;2008-05-24;0951579102;system;False;00628;2019-08-06 02:43:50.446923+00
629;白中山;A936818910;FEMALE;2004-08-17;0976301070;system;True;00629;2019-08-06 02:43:50.446923+00
630;駱佳蓉;P810102494;FEMALE;1903-05-12;0904721059;system;False;00630;2019-08-06 02:43:50.446923+00
631;呂雅雯;E201344934;MALE;2012-08-18;0931978780;system;False;00631;2019-08-06 02:43:50.446923+00
632;鍾怡安;B374144310;FEMALE;1910-10-20;0979532942;system;False;00632;2019-08-06 02:43:50.446923+00
633;程筱涵;K012280759;FEMALE;2011-04-13;0984363571;system;False;00633;2019-08-06 02:43:50.446923+00
634;公彥廷;D023534180;FEMALE;1924-07-30;0903621050;system;False;00634;2019-08-06 02:43:50.446923+00
635;那琬婷;E110589141;MALE;1908-07-23;0910823741;system;False;00635;2019-08-06 02:43:50.446923+00
636;邱怡伶;W695895238;MALE;2017-03-09;0945481370;system;False;00636;2019-08-06 02:43:50.446923+00
637;舒婷婷;R080109101;FEMALE;1962-02-22;0979177137;system;False;00637;2019-08-06 02:43:50.446923+00
638;慎飛;D171556354;FEMALE;2011-01-27;0925418813;system;False;00638;2019-08-06 02:43:50.446923+00
639;隗思穎;D582104319;FEMALE;1924-07-04;0985610100;system;False;00639;2019-08-06 02:43:50.446923+00
640;冷家瑋;S141955017;OTHER;2017-06-19;0910641016;system;False;00640;2019-08-06 02:43:50.446923+00
641;勾建宏;B571451008;OTHER;1937-02-28;0961640221;system;True;00641;2019-08-06 02:43:50.446923+00
642;弓淑慧;K001944210;OTHER;1956-07-12;0967788213;system;True;00642;2019-08-06 02:43:50.446923+00
643;藍淑慧;M292588410;OTHER;1967-03-18;0954690417;system;False;00643;2019-08-06 02:43:50.446923+00
644;成惠婷;I291010045;MALE;1947-03-21;0915683062;system;True;00644;2019-08-06 02:43:50.446923+00
645;葛雅慧;P860291008;FEMALE;2009-01-21;0964919782;system;True;00645;2019-08-06 02:43:50.446923+00
646;黃冠宇;C852734163;OTHER;1948-06-30;0913441046;system;True;00646;2019-08-06 02:43:50.446923+00
647;別飛;K054601366;FEMALE;2011-12-16;0913985286;system;False;00647;2019-08-06 02:43:50.446923+00
648;濮淑娟;Y902472731;FEMALE;1925-11-07;0986616561;system;False;00648;2019-08-06 02:43:50.446923+00
649;富筱涵;B040345873;MALE;1985-09-27;0911548293;system;True;00649;2019-08-06 02:43:50.446923+00
650;昌佩珊;Y245756151;MALE;1975-11-27;0934710073;system;False;00650;2019-08-06 02:43:50.446923+00
651;富信宏;D026791051;MALE;1940-04-11;0982769510;system;True;00651;2019-08-06 02:43:50.446923+00
652;牧家瑋;M905074820;FEMALE;1938-02-19;0990758560;system;True;00652;2019-08-06 02:43:50.446923+00
653;馬怡如;G791352925;OTHER;1987-07-23;0957103722;system;False;00653;2019-08-06 02:43:50.446923+00
654;師淑華;O447799553;OTHER;2011-08-16;0941028570;system;False;00654;2019-08-06 02:43:50.446923+00
655;費雅玲;Q604327524;OTHER;1961-09-09;0984930010;system;False;00655;2019-08-06 02:43:50.446923+00
656;榮雅筑;E105268669;MALE;1994-01-27;0935389310;system;False;00656;2019-08-06 02:43:50.446923+00
657;利哲瑋;E185032323;MALE;1973-08-08;0978810010;system;True;00657;2019-08-06 02:43:50.446923+00
658;辛心怡;Q510050102;FEMALE;1940-05-24;0910107656;system;False;00658;2019-08-06 02:43:50.446923+00
659;吉雅芳;S213031039;FEMALE;2004-01-22;0946106881;system;False;00659;2019-08-06 02:43:50.446923+00
660;曾宜庭;F960423244;MALE;1967-04-27;0907857890;system;True;00660;2019-08-06 02:43:50.446923+00
661;吳家瑜;K106967929;MALE;2008-05-18;0951109970;system;True;00661;2019-08-06 02:43:50.446923+00
662;松佳穎;A270810451;OTHER;1907-01-15;0956374951;system;True;00662;2019-08-06 02:43:50.446923+00
663;雙柏翰;Z396051432;OTHER;1904-06-11;0925263410;system;True;00663;2019-08-06 02:43:50.446923+00
664;柏雅文;E101041087;FEMALE;1928-12-25;0937107861;system;False;00664;2019-08-06 02:43:50.446923+00
665;廣威廷;H782710910;OTHER;1911-01-20;0941104004;system;False;00665;2019-08-06 02:43:50.446923+00
666;蓬郁雯;B071680586;MALE;1993-05-10;0944771083;system;False;00666;2019-08-06 02:43:50.446923+00
667;水沖;W197477726;OTHER;1930-03-27;0925639961;system;True;00667;2019-08-06 02:43:50.446923+00
668;榮靜宜;F943104108;FEMALE;2016-06-29;0995839455;system;True;00668;2019-08-06 02:43:50.446923+00
669;竇彥廷;V128891108;FEMALE;1977-01-16;0910102013;system;True;00669;2019-08-06 02:43:50.446923+00
670;蘇佳蓉;Q394524825;OTHER;1969-05-21;0984511422;system;True;00670;2019-08-06 02:43:50.446923+00
671;姚淑芬;O781010959;FEMALE;1936-01-10;0918448195;system;False;00671;2019-08-06 02:43:50.446923+00
672;養詩婷;K742951029;FEMALE;2003-04-28;0911569011;system;True;00672;2019-08-06 02:43:50.446923+00
673;鮑懿;W837650487;OTHER;1966-05-05;0969730318;system;True;00673;2019-08-06 02:43:50.446923+00
674;彭怡伶;O786910476;MALE;1968-07-08;0919961528;system;False;00674;2019-08-06 02:43:50.446923+00
675;利冠宇;X875106793;MALE;1958-03-25;0918916103;system;True;00675;2019-08-06 02:43:50.446923+00
676;山鈺婷;G310850101;FEMALE;1937-12-24;0937537252;system;True;00676;2019-08-06 02:43:50.446923+00
677;別惠婷;I712406307;OTHER;1995-03-28;0957915362;system;False;00677;2019-08-06 02:43:50.446923+00
678;唐思穎;B066728738;FEMALE;1925-03-08;0941021439;system;False;00678;2019-08-06 02:43:50.446923+00
679;嚴彥廷;G858930300;FEMALE;1952-08-14;0925932953;system;True;00679;2019-08-06 02:43:50.446923+00
680;孔靜怡;L607308961;OTHER;1926-03-15;0908450902;system;False;00680;2019-08-06 02:43:50.446923+00
681;穆美玲;V387778868;OTHER;1917-03-16;0995754901;system;True;00681;2019-08-06 02:43:50.446923+00
682;都淑娟;K931051062;FEMALE;2014-02-07;0947829539;system;False;00682;2019-08-06 02:43:50.446923+00
683;慎惠雯;P812849108;FEMALE;1987-11-16;0919810223;system;False;00683;2019-08-06 02:43:50.446923+00
684;郜怡如;A102728835;FEMALE;1922-04-29;0936961279;system;True;00684;2019-08-06 02:43:50.446923+00
685;樊筱涵;R777850868;FEMALE;2013-04-10;0958810280;system;True;00685;2019-08-06 02:43:50.446923+00
686;鳳惠婷;A825454348;OTHER;1971-01-31;0910679635;system;False;00686;2019-08-06 02:43:50.446923+00
687;滑嘉玲;U567110210;OTHER;2009-08-24;0964954197;system;False;00687;2019-08-06 02:43:50.446923+00
688;譚淑娟;N105526101;OTHER;1925-04-13;0932374548;system;True;00688;2019-08-06 02:43:50.446923+00
689;益龍;M551199478;FEMALE;1953-03-05;0923110935;system;False;00689;2019-08-06 02:43:50.446923+00
690;成雅雯;Y923674344;FEMALE;1999-12-07;0908241010;system;False;00690;2019-08-06 02:43:50.446923+00
691;王家銘;G185509218;OTHER;1944-06-16;0911089746;system;False;00691;2019-08-06 02:43:50.446923+00
692;葛淑芬;H910168883;FEMALE;1983-04-24;0905915832;system;True;00692;2019-08-06 02:43:50.446923+00
693;項瑋婷;I107344025;FEMALE;1903-01-30;0935574484;system;False;00693;2019-08-06 02:43:50.446923+00
694;勾飛;B956929110;OTHER;1988-03-09;0951884957;system;False;00694;2019-08-06 02:43:50.446923+00
695;喻慧君;Z485823071;OTHER;1974-04-27;0928311175;system;True;00695;2019-08-06 02:43:50.446923+00
696;廉志宏;Y681908094;MALE;1908-11-15;0993225210;system;True;00696;2019-08-06 02:43:50.446923+00
697;于雅筑;Z431098413;OTHER;2001-07-05;0996711070;system;True;00697;2019-08-06 02:43:50.446923+00
698;龔惠如;O060259658;OTHER;1996-10-14;0971001478;system;False;00698;2019-08-06 02:43:50.446923+00
699;宣怡安;D862610102;FEMALE;1925-03-22;0942945979;system;False;00699;2019-08-06 02:43:50.446923+00
700;池懿;X301064916;FEMALE;1915-07-04;0977301893;system;True;00700;2019-08-06 02:43:50.446923+00
701;壽雅琪;W108366104;FEMALE;1920-11-22;0933451835;system;True;00701;2019-08-06 02:43:50.446923+00
702;濮雅文;G980346069;MALE;1980-10-12;0966309238;system;False;00702;2019-08-06 02:43:50.446923+00
703;越雅玲;I610511841;MALE;1961-12-14;0925651043;system;False;00703;2019-08-06 02:43:50.446923+00
704;居心怡;W710264119;MALE;1953-04-20;0919639993;system;True;00704;2019-08-06 02:43:50.446923+00
705;柯郁雯;C610100014;FEMALE;1926-04-03;0997857011;system;False;00705;2019-08-06 02:43:50.446923+00
706;滿佳慧;A991109100;OTHER;1911-11-24;0923109367;system;True;00706;2019-08-06 02:43:50.446923+00
707;莫淑娟;M913034101;FEMALE;1982-12-22;0910857883;system;False;00707;2019-08-06 02:43:50.446923+00
708;章惠婷;U310326979;FEMALE;1936-05-25;0938271110;system;True;00708;2019-08-06 02:43:50.446923+00
709;侯美玲;S268523471;OTHER;2006-07-05;0951061096;system;True;00709;2019-08-06 02:43:50.446923+00
710;扈郁婷;G513188716;MALE;1974-10-04;0981823397;system;True;00710;2019-08-06 02:43:50.446923+00
711;方淑玲;D512546101;MALE;1938-12-02;0949789677;system;False;00711;2019-08-06 02:43:50.446923+00
712;藍怡萱;Y998610443;MALE;1996-06-25;0916810400;system;True;00712;2019-08-06 02:43:50.446923+00
713;司馬馨儀;Y444444845;OTHER;1928-03-24;0923810710;system;True;00713;2019-08-06 02:43:50.446923+00
714;費淑芬;P067128733;OTHER;1998-06-15;0952679123;system;True;00714;2019-08-06 02:43:50.446923+00
715;東方威廷;W524553864;FEMALE;1933-07-18;0972611886;system;True;00715;2019-08-06 02:43:50.446923+00
716;東建宏;Z442210573;FEMALE;1918-09-12;0926032274;system;False;00716;2019-08-06 02:43:50.446923+00
717;湯淑惠;Z507910112;MALE;1975-05-26;0971025106;system;True;00717;2019-08-06 02:43:50.446923+00
718;司馬雅琪;S176093817;OTHER;1940-04-16;0966103824;system;True;00718;2019-08-06 02:43:50.446923+00
719;成中山;Y100527366;MALE;2018-01-13;0966610838;system;True;00719;2019-08-06 02:43:50.446923+00
720;張靜宜;S610410079;OTHER;1958-05-31;0985852110;system;False;00720;2019-08-06 02:43:50.446923+00
721;程俊宏;T110010107;OTHER;1948-04-09;0930788523;system;True;00721;2019-08-06 02:43:50.446923+00
722;祖慧君;P949281007;FEMALE;1927-05-23;0976269171;system;False;00722;2019-08-06 02:43:50.446923+00
723;馮志豪;K162710106;MALE;1993-03-21;0914105406;system;False;00723;2019-08-06 02:43:50.446923+00
724;公冶欣怡;V034381145;MALE;1934-02-08;0910801879;system;False;00724;2019-08-06 02:43:50.446923+00
725;褚欣怡;F862078170;MALE;1914-03-01;0972067250;system;True;00725;2019-08-06 02:43:50.446923+00
726;焦俊傑;N805782973;FEMALE;1988-03-23;0903103100;system;False;00726;2019-08-06 02:43:50.446923+00
727;皮淑慧;W927213924;OTHER;1968-12-19;0984668510;system;True;00727;2019-08-06 02:43:50.446923+00
